INFO | _client | L1026 | 2024-09-24T08:01:22+0000: HTTP Request: GET https://gplay-ver.atlasacademy.workers.dev/?id=com.aniplex.fategrandorder "HTTP/1.1 200 OK"
INFO | decompile | L23 | 2024-09-24T08:01:30+0000:  02.751 [MERGE] Added: res/mipmap-xxhdpi-v4/ic_launcher_foreground.png
INFO | decompile | L23 | 2024-09-24T08:01:30+0000:  02.751 [MERGE] Added: res/mipmap-xxxhdpi-v4/app_icon.png
INFO | decompile | L23 | 2024-09-24T08:01:30+0000:  02.751 [MERGE] Added: res/mipmap-xxxhdpi-v4/app_icon_round.png
INFO | decompile | L23 | 2024-09-24T08:01:30+0000:  02.751 [MERGE] Added: res/mipmap-xxxhdpi-v4/ic_launcher_background.png
INFO | decompile | L23 | 2024-09-24T08:01:30+0000:  02.751 [MERGE] Added: res/mipmap-xxxhdpi-v4/ic_launcher_foreground.png
INFO | decompile | L23 | 2024-09-24T08:01:30+0000:  02.751 [MERGE] Added: res/raw/firebase_common_keep.xml
INFO | decompile | L23 | 2024-09-24T08:01:30+0000:  02.751 [MERGE] Added: res/raw/gtm_analytics
INFO | decompile | L23 | 2024-09-24T08:01:30+0000:  02.751 [MERGE] Added: res/xml/backup.xml
INFO | decompile | L23 | 2024-09-24T08:01:30+0000:  02.751 [MERGE] Added: res/xml/ga_ad_services_config.xml
INFO | decompile | L23 | 2024-09-24T08:01:30+0000:  02.751 [MERGE] Added: res/xml/splits0.xml
INFO | decompile | L23 | 2024-09-24T08:01:30+0000:  02.751 [MERGE] Added: res/xml/unitywebview_file_provider_paths.xml
INFO | decompile | L23 | 2024-09-24T08:01:30+0000:  02.751 [MERGE] Added: transport-backend-cct.properties
INFO | decompile | L23 | 2024-09-24T08:01:30+0000:  02.751 [MERGE] Added: transport-runtime.properties
INFO | decompile | L23 | 2024-09-24T08:01:30+0000:  02.751 [MERGE] Added: stamp-cert-sha256
INFO | decompile | L23 | 2024-09-24T08:01:30+0000:  02.751 [MERGE] Added: AndroidManifest.xml
INFO | decompile | L23 | 2024-09-24T08:01:30+0000: 02.751 I: [MERGE] Merging: config.armeabi_v7a
INFO | decompile | L23 | 2024-09-24T08:01:30+0000:  02.767 [MERGE] Added: lib/armeabi-v7a/libFirebaseCppAnalytics.so
INFO | decompile | L23 | 2024-09-24T08:01:30+0000:  02.767 [MERGE] Added: lib/armeabi-v7a/libFirebaseCppApp-11_9_0.so
INFO | decompile | L23 | 2024-09-24T08:01:30+0000:  02.767 [MERGE] Added: lib/armeabi-v7a/libFirebaseCppDynamicLinks.so
INFO | decompile | L23 | 2024-09-24T08:01:30+0000:  02.767 [MERGE] Added: lib/armeabi-v7a/libFirebaseCppMessaging.so
INFO | decompile | L23 | 2024-09-24T08:01:30+0000:  02.767 [MERGE] Added: lib/armeabi-v7a/libbacktrace-native.so
INFO | decompile | L23 | 2024-09-24T08:01:30+0000:  02.767 [MERGE] Added: lib/armeabi-v7a/libcrashpad_handler.so
INFO | decompile | L23 | 2024-09-24T08:01:30+0000:  02.767 [MERGE] Added: lib/armeabi-v7a/libcri_ware_unity.so
INFO | decompile | L23 | 2024-09-24T08:01:30+0000:  02.767 [MERGE] Added: lib/armeabi-v7a/libil2cpp.so
INFO | decompile | L23 | 2024-09-24T08:01:30+0000:  02.767 [MERGE] Added: lib/armeabi-v7a/libmain.so
INFO | decompile | L23 | 2024-09-24T08:01:30+0000:  02.767 [MERGE] Added: lib/armeabi-v7a/libnative-lib.so
INFO | decompile | L23 | 2024-09-24T08:01:30+0000:  02.767 [MERGE] Added: lib/armeabi-v7a/libunity.so
INFO | decompile | L23 | 2024-09-24T08:01:30+0000:  02.767 [MERGE] Added: META-INF/BNDLTOOL.SF
INFO | decompile | L23 | 2024-09-24T08:01:30+0000:  02.767 [MERGE] Added: META-INF/BNDLTOOL.RSA
INFO | decompile | L23 | 2024-09-24T08:01:30+0000:  02.767 [MERGE] Added: META-INF/MANIFEST.MF
INFO | decompile | L23 | 2024-09-24T08:01:30+0000: 02.782 I: [MERGE] Sanitizing manifest ...
INFO | decompile | L23 | 2024-09-24T08:01:30+0000: 02.782 I: [MERGE] Removed-attribute : @0x0101064e
INFO | decompile | L23 | 2024-09-24T08:01:30+0000: 02.782 I: [MERGE] Removed-attribute : @0x0101064f
INFO | decompile | L23 | 2024-09-24T08:01:30+0000: 02.782 I: [MERGE] Removed-attribute : extractNativeLibs
INFO | decompile | L23 | 2024-09-24T08:01:30+0000: 02.782 I: [MERGE] Removed-element : <meta-data> name="com.android.vending.splits.required"
INFO | decompile | L23 | 2024-09-24T08:01:30+0000: 02.798 I: [MERGE] Removed-element : <meta-data> name="com.android.stamp.source"
INFO | decompile | L23 | 2024-09-24T08:01:30+0000: 02.798 I: [MERGE] Removed-element : <meta-data> name="com.android.stamp.type"
INFO | decompile | L23 | 2024-09-24T08:01:30+0000: 02.798 I: [MERGE] Removed-table-entry : res/xml/splits0.xml
INFO | decompile | L23 | 2024-09-24T08:01:30+0000: 02.798 I: [MERGE] Removed-element : <meta-data> name="com.android.vending.splits"
INFO | decompile | L23 | 2024-09-24T08:01:30+0000: 02.798 I: [MERGE] Removed-element : <meta-data> name="com.android.vending.derived.apk.id"
INFO | decompile | L23 | 2024-09-24T08:01:30+0000: 02.829 I: [MERGE] Writing apk ...
INFO | decompile | L23 | 2024-09-24T08:01:30+0000: 02.829 I: [MERGE] Buffering compress changed files ...
INFO | decompile | L23 | 2024-09-24T08:01:30+0000: 02.892 I: [MERGE] Writing files: 219
INFO | decompile | L23 | 2024-09-24T08:01:30+0000:  02.892 [MERGE] Write [5.157 Kb] AndroidManifest.xml
INFO | decompile | L23 | 2024-09-24T08:01:30+0000:  02.907 [MERGE] Write [3.168 Mb] classes.dex
INFO | decompile | L23 | 2024-09-24T08:01:30+0000:  02.923 [MERGE] Write [22.988 Mb] lib/armeabi-v7a/libil2cpp.so
INFO | decompile | L23 | 2024-09-24T08:01:30+0000:  02.939 [MERGE] Write [7.535 Mb] lib/armeabi-v7a/libunity.so
INFO | decompile | L23 | 2024-09-24T08:01:30+0000:  02.939 [MERGE] Write [982 bytes] res/drawable-xhdpi-v4/googleg_standard_color_1
INFO | decompile | L23 | 2024-09-24T08:01:30+0000:  02.954 [MERGE] Write [19.996 Mb] assets/bin/Data/data.unity3d
INFO | decompile | L23 | 2024-09-24T08:01:30+0000:  02.954 [MERGE] Write [4.807 Mb] assets/bin/Data/Managed/Metadata/global-metadat
INFO | decompile | L23 | 2024-09-24T08:01:30+0000:  02.970 [MERGE] Write [61 bytes] play-services-cloud-messaging.properties
INFO | decompile | L23 | 2024-09-24T08:01:30+0000: 02.970 I: [MERGE] Writing signature block ...
INFO | decompile | L23 | 2024-09-24T08:01:30+0000: 02.970 I: [MERGE] Saved to: D:\a\FGO-VerCode-extractor\FGO-VerCode-extractor\temp\com.aniplex.fategrandorder.apk
INFO | decompile | L27 | 2024-09-24T08:01:30+0000: Decompiling apk...
INFO | decompile | L35 | 2024-09-24T08:01:45+0000: I: Using Apktool 2.6.1 on com.aniplex.fategrandorder.apk
INFO | decompile | L35 | 2024-09-24T08:01:45+0000: I: Loading resource table...
INFO | decompile | L35 | 2024-09-24T08:01:45+0000: I: Decoding AndroidManifest.xml with resources...
INFO | decompile | L35 | 2024-09-24T08:01:45+0000: I: Loading resource table from file: C:\Users\runneradmin\AppData\Local\apktool\framework\1.apk
INFO | decompile | L35 | 2024-09-24T08:01:45+0000: I: Regular manifest package...
INFO | decompile | L35 | 2024-09-24T08:01:45+0000: I: Decoding file-resources...
INFO | decompile | L35 | 2024-09-24T08:01:45+0000: I: Decoding values */* XMLs...
INFO | decompile | L35 | 2024-09-24T08:01:45+0000: I: Baksmaling classes.dex...
INFO | decompile | L35 | 2024-09-24T08:01:45+0000: I: Baksmaling classes2.dex...
INFO | decompile | L35 | 2024-09-24T08:01:45+0000: I: Copying assets and libs...
INFO | decompile | L35 | 2024-09-24T08:01:45+0000: I: Copying unknown files...
INFO | decompile | L35 | 2024-09-24T08:01:45+0000: I: Copying original files...
INFO | decompile | L37 | 2024-09-24T08:01:45+0000: Decompile apk succesfully!
INFO | decompile | L45 | 2024-09-24T08:01:45+0000: Getting available libraries directories from apk
INFO | decompile | L49 | 2024-09-24T08:01:45+0000: ArchLibs avalibles ['armeabi-v7a']
INFO | decompile | L50 | 2024-09-24T08:01:45+0000: Getting libil2cpp from armeabi-v7a
INFO | decompile | L54 | 2024-09-24T08:01:45+0000: Decrypting Files!
INFO | decompile | L62 | 2024-09-24T08:01:58+0000: Initializing metadata...
INFO | decompile | L62 | 2024-09-24T08:01:58+0000: Metadata Version: 29
INFO | decompile | L62 | 2024-09-24T08:01:58+0000: Initializing il2cpp file...
INFO | decompile | L62 | 2024-09-24T08:01:58+0000: Applying relocations...
INFO | decompile | L62 | 2024-09-24T08:01:58+0000: WARNING: find JNI_OnLoad
INFO | decompile | L62 | 2024-09-24T08:01:58+0000: ERROR: This file may be protected.
INFO | decompile | L62 | 2024-09-24T08:01:58+0000: Il2Cpp Version: 29
INFO | decompile | L62 | 2024-09-24T08:01:58+0000: Searching...
INFO | decompile | L62 | 2024-09-24T08:01:58+0000: Change il2cpp version to: 29.1
INFO | decompile | L62 | 2024-09-24T08:01:58+0000: CodeRegistration : 3ecde5c
INFO | decompile | L62 | 2024-09-24T08:01:58+0000: MetadataRegistration : 3f53964
INFO | decompile | L62 | 2024-09-24T08:01:58+0000: Dumping...
INFO | decompile | L62 | 2024-09-24T08:01:58+0000: Done!
INFO | decompile | L62 | 2024-09-24T08:01:58+0000: Generate struct...
INFO | decompile | L62 | 2024-09-24T08:01:58+0000: Done!
INFO | verCode | L21 | 2024-09-24T08:01:58+0000: Writing verCode...
INFO | _client | L1026 | 2024-09-24T08:01:58+0000: HTTP Request: GET https://gplay-ver.atlasacademy.workers.dev/?id=com.aniplex.fategrandorder "HTTP/1.1 200 OK"
INFO | verCode | L40 | 2024-09-24T08:01:58+0000: VerCode d74fa086844e7c0898ab3104333cf562117ad5b1b879ec3b97eef03fa1853f39 exported succefully!
